dataset,sequence_id,start_time_sec,end_time_sec,duration_sec,script,script_id,script_sequence_id,actions_json,action_count,review_level,reviewed
aea,loc3_script5_seq6_rec1,8604.573048362,8634.52304295,29.949994588001573,Get and fold the laundry,5,6,"[{""label"":""Doing Laundry"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]}]",1,3,False
aea,loc3_script5_seq6_rec1,8634.573046525,8664.523051612,29.950005086999226,Get and fold the laundry,5,6,"[{""label"":""Doing Laundry"",""segments"":[{""end"":""00:29"",""start"":""00:00""}]}]",1,3,False
aea,loc3_script5_seq6_rec1,8664.573050275,8694.523039075,29.949988800000938,Get and fold the laundry,5,6,"[{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:30"",""start"":""00:24""}]}]",1,3,False
aea,loc3_script5_seq6_rec1,8694.573041237,8703.0730427,8.500001463000444,Get and fold the laundry,5,6,"[{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:08"",""start"":""00:00""}]}]",1,3,False
aea,loc3_script5_seq7_rec1,8718.377843762,8748.327840675,29.949996912999268,Check the food provisions,5,7,"[{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:03"",""start"":""00:00""}]},{""label"":""Walking"",""segments"":[{""end"":""00:09"",""start"":""00:03""},{""end"":""00:26"",""start"":""00:16""}]},{""label"":""Climbing Stairs"",""segments"":[{""end"":""00:16"",""start"":""00:09""}]}]",3,3,False
aea,loc3_script5_seq7_rec1,8748.377843387,8778.327838837,29.949995450000642,Check the food provisions,5,7,"[{""label"":""Searching for Objects"",""segments"":[{""end"":""00:26"",""start"":""00:01""}]},{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:30"",""start"":""00:27""}]}]",2,3,False
aea,loc3_script5_seq7_rec1,8778.3778373,8808.327844762,29.95000746199912,Check the food provisions,5,7,"[{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]}]",1,3,False
aea,loc3_script5_seq7_rec1,8808.377846925,8838.327843512,29.949996586999987,Check the food provisions,5,7,"[{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:11"",""start"":""00:00""}]},{""label"":""Searching for Objects"",""segments"":[{""end"":""00:30"",""start"":""00:11""}]}]",2,3,False
aea,loc3_script5_seq7_rec1,8838.377841925,8861.227844837,22.85000291200049,Check the food provisions,5,7,"[{""label"":""Searching for Objects"",""segments"":[{""end"":""00:19"",""start"":""00:00""}]},{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:23"",""start"":""00:20""}]}]",2,3,False
aea,loc4_script1_seq1_rec1,92.412382987,122.362387825,29.950004837999998,Health activity,1,1,"[{""label"":""Workout / Cardio / Bodyweight Exercises"",""segments"":[{""end"":""00:18"",""start"":""00:08""},{""end"":""00:29"",""start"":""00:22""}]}]",1,3,False
aea,loc4_script1_seq1_rec1,122.412381825,152.36238515,29.950003324999997,Health activity,1,1,"[{""label"":""Workout / Cardio / Bodyweight Exercises"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]}]",1,3,False
aea,loc4_script1_seq1_rec1,152.412384325,182.3623857,29.950001375,Health activity,1,1,"[{""label"":""Workout / Cardio / Bodyweight Exercises"",""segments"":[{""end"":""00:14"",""start"":""00:00""}]}]",1,3,False
aea,loc4_script1_seq1_rec1,182.412378612,212.362383612,29.950005000000004,Health activity,1,1,"[{""label"":""Workout / Cardio / Bodyweight Exercises"",""segments"":[{""end"":""00:19"",""start"":""00:09""}]}]",1,3,False
aea,loc4_script1_seq1_rec1,212.412385325,242.36238095,29.949995624999985,Health activity,1,1,"[{""label"":""Workout / Cardio / Bodyweight Exercises"",""segments"":[{""end"":""00:29"",""start"":""00:00""}]}]",1,3,True
aea,loc4_script1_seq1_rec1,242.412383112,257.112382575,14.69999946300004,Health activity,1,1,"[{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:11"",""start"":""00:06""}]}]",1,3,False
aea,loc4_script1_seq3_rec1,902.608602137,932.558595975,29.949993837999955,Clean the place,1,3,"[{""label"":""Cleaning / Tidying"",""segments"":[{""end"":""00:29"",""start"":""00:00""}]}]",1,3,False
aea,loc4_script1_seq3_rec1,932.608597725,962.558604225,29.950006499999972,Clean the place,1,3,"[{""label"":""Cleaning / Tidying"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]}]",1,3,False
aea,loc4_script1_seq3_rec1,962.608604187,992.558599937,29.949995750000085,Clean the place,1,3,"[{""label"":""Cleaning / Tidying"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]}]",1,3,False
aea,loc4_script1_seq3_rec1,992.608602187,1011.208606812,18.600004624999997,Clean the place,1,3,"[{""label"":""Walking"",""segments"":[{""end"":""00:05"",""start"":""00:00""},{""end"":""00:14"",""start"":""00:07""}]},{""label"":""Cleaning / Tidying"",""segments"":[{""end"":""00:07"",""start"":""00:04""},{""end"":""00:19"",""start"":""00:14""}]}]",2,3,False
aea,loc4_script1_seq5_rec1,1032.30539585,1062.255398725,29.95000287500011,Video game break,1,5,"[{""label"":""Video Games"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]},{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]}]",2,3,False
aea,loc4_script1_seq5_rec1,1062.305397137,1092.255391012,29.94999387500002,Video game break,1,5,"[{""label"":""Video Games"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]},{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]}]",2,3,False
aea,loc4_script1_seq5_rec1,1092.305393187,1122.255395762,29.9500025750001,Video game break,1,5,"[{""label"":""Video Games"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]},{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]}]",2,3,False
aea,loc4_script1_seq5_rec1,1122.305394187,1152.255394137,29.949999949999892,Video game break,1,5,"[{""label"":""Video Games"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]},{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]}]",2,3,False
aea,loc4_script1_seq5_rec1,1152.305396312,1182.255396312,29.949999999999818,Video game break,1,5,"[{""label"":""Video Games"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]},{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]}]",2,3,False
aea,loc4_script1_seq5_rec1,1182.305399437,1183.555404387,1.2500049499999477,Video game break,1,5,[],0,3,False
aea,loc4_script1_seq6_rec1,1469.381275187,1499.33127435,29.94999916300003,Food and accomodations,1,6,"[{""label"":""Walking"",""segments"":[{""end"":""00:21"",""start"":""00:15""},{""end"":""00:28"",""start"":""00:23""}]},{""label"":""Searching for Objects"",""segments"":[{""end"":""00:29"",""start"":""00:24""}]}]",2,3,False
aea,loc4_script1_seq6_rec1,1499.381276512,1529.3312741,29.94999758799986,Food and accomodations,1,6,"[{""label"":""Food Preparation"",""segments"":[{""end"":""00:29"",""start"":""00:00""}]}]",1,3,False
aea,loc4_script1_seq6_rec1,1529.38127435,1559.3312788,29.95000445000005,Food and accomodations,1,6,[],0,3,False
aea,loc4_script1_seq6_rec1,1559.381272975,1589.331279437,29.95000646199992,Food and accomodations,1,6,[],0,3,False
aea,loc4_script1_seq6_rec1,1589.3812736,1593.231276975,3.8500033749999147,Food and accomodations,1,6,[],0,3,False
aea,loc4_script2_seq1_rec2,150.460077412,180.410077037,29.949999625000004,Friends arrives at home,2,1,"[{""label"":""Walking"",""segments"":[{""end"":""00:21"",""start"":""00:13""}]},{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:30"",""start"":""00:12""}]}]",2,3,False
aea,loc4_script2_seq1_rec2,180.4600792,210.410074287,29.94999508699999,Friends arrives at home,2,1,"[{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]}]",1,3,False
aea,loc4_script2_seq1_rec2,210.460083037,240.410079912,29.949996874999982,Friends arrives at home,2,1,"[{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:24"",""start"":""00:00""}]},{""label"":""Searching for Objects"",""segments"":[{""end"":""00:30"",""start"":""00:25""}]}]",2,3,False
aea,loc4_script2_seq1_rec2,240.460078375,242.910080037,2.4500016620000054,Friends arrives at home,2,1,"[{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:03"",""start"":""00:00""}]}]",1,3,False
aea,loc4_script2_seq2_rec1,264.506515387,294.456514262,29.949998875000006,The home tour,2,2,"[{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:04"",""start"":""00:00""}]},{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]}]",2,3,False
aea,loc4_script2_seq2_rec1,294.5065211,324.456517975,29.94999687500001,The home tour,2,2,"[{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:29"",""start"":""00:06""}]}]",1,3,False
aea,loc4_script2_seq2_rec1,324.506518175,352.25650105,27.749982875,The home tour,2,2,"[{""label"":""Walking"",""segments"":[{""end"":""00:13"",""start"":""00:00""},{""end"":""00:23"",""start"":""00:18""}]},{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:29"",""start"":""00:00""}]},{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:29"",""start"":""00:25""}]}]",3,3,False
aea,loc4_script2_seq3_rec2,373.40790535,403.357908187,29.950002837,Caffeination,2,3,"[{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:03"",""start"":""00:00""}]},{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:30"",""start"":""00:02""}]}]",2,3,False
aea,loc4_script2_seq3_rec2,403.407921312,433.3579091,29.949987787999987,Caffeination,2,3,"[{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:30"",""start"":""00:05""}]}]",1,3,False
aea,loc4_script2_seq3_rec2,433.407911262,463.357905937,29.94999467499997,Caffeination,2,3,"[{""label"":""Walking"",""segments"":[{""end"":""00:05"",""start"":""00:00""}]},{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:30"",""start"":""00:03""}]}]",2,3,False
aea,loc4_script2_seq3_rec2,463.40790435,493.357904937,29.950000586999977,Caffeination,2,3,"[{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]}]",1,3,False
aea,loc4_script2_seq3_rec2,493.4079071,523.35790135,29.94999425000003,Caffeination,2,3,"[{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]},{""label"":""Drink Preparation"",""segments"":[{""end"":""00:30"",""start"":""00:06""}]}]",2,3,False
aea,loc4_script2_seq3_rec2,523.407899762,553.357911012,29.95001124999999,Caffeination,2,3,"[{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:29"",""start"":""00:00""}]},{""label"":""Drinking"",""segments"":[{""end"":""00:28"",""start"":""00:23""}]}]",2,3,False
aea,loc4_script2_seq3_rec2,553.407909437,558.057901437,4.649992000000111,Caffeination,2,3,"[{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:06"",""start"":""00:01""}]},{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:06"",""start"":""00:00""}]}]",2,3,False
aea,loc4_script2_seq4_rec1,597.40558745,627.3555925,29.95000504999996,Grab cream sugar and snacks,2,4,"[{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]},{""label"":""Drink Preparation"",""segments"":[{""end"":""00:26"",""start"":""00:03""}]}]",2,3,False
aea,loc4_script2_seq4_rec1,627.40559275,657.355582412,29.949989662000007,Grab cream sugar and snacks,2,4,"[{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]}]",1,3,False
aea,loc4_script2_seq4_rec1,657.405580875,687.355593287,29.950012411999978,Grab cream sugar and snacks,2,4,"[{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]}]",1,3,False
aea,loc4_script2_seq4_rec1,687.40559175,717.355581787,29.94999003700002,Grab cream sugar and snacks,2,4,"[{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]}]",1,3,False
aea,loc4_script2_seq4_rec1,717.405595125,722.905594662,5.499999537000008,Grab cream sugar and snacks,2,4,"[{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:06"",""start"":""00:00""}]},{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:06"",""start"":""00:01""}]}]",2,3,False
aea,loc4_script2_seq6_rec1,941.402222212,971.352219587,29.949997375000066,Clean a spill,2,6,"[{""label"":""Cleaning / Tidying"",""segments"":[{""end"":""00:29"",""start"":""00:10""}]},{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:29"",""start"":""00:00""}]}]",2,3,False
aea,loc4_script2_seq6_rec1,971.402225875,986.75223005,15.350004174999981,Clean a spill,2,6,"[{""label"":""Cleaning / Tidying"",""segments"":[{""end"":""00:11"",""start"":""00:00""}]},{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:15"",""start"":""00:00""}]}]",2,3,False
aea,loc4_script2_seq7_rec1,1010.385512812,1040.335514562,29.95000175000007,Share some vides,2,7,"[{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:29"",""start"":""00:00""}]}]",1,3,False
aea,loc4_script2_seq7_rec1,1040.385512975,1070.335516187,29.950003211999956,Share some vides,2,7,"[{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:30"",""start"":""00:14""}]}]",1,2,True
aea,loc4_script2_seq7_rec1,1070.38551835,1100.3355206,29.950002250000125,Share some vides,2,7,"[{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]},{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:26"",""start"":""00:08""}]}]",2,3,False
aea,loc4_script2_seq7_rec1,1100.385519025,1130.33552435,29.95000532500012,Share some vides,2,7,"[{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]},{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:16"",""start"":""00:06""}]}]",2,3,False
aea,loc4_script2_seq7_rec1,1130.385522812,1139.585519187,9.199996374999955,Share some vides,2,7,"[{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:09"",""start"":""00:00""}]},{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:09"",""start"":""00:04""}]}]",2,3,False
aea,loc4_script2_seq8_rec2,1167.405841862,1197.35584645,29.950004587999956,Time to go,2,8,"[{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:29"",""start"":""00:00""}]}]",1,3,False
aea,loc4_script2_seq8_rec2,1197.405842325,1227.3558397,29.94999737499984,Time to go,2,8,"[{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:26"",""start"":""00:00""}]},{""label"":""Walking"",""segments"":[{""end"":""00:23"",""start"":""00:10""}]},{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:30"",""start"":""00:26""}]}]",3,3,False
aea,loc4_script2_seq8_rec2,1227.405852075,1228.055840612,0.6499885370001266,Time to go,2,8,[],0,3,False
aea,loc4_script3_seq1_rec2,1254.409529737,1284.359528987,29.94999925000002,Texting and Reading,3,1,"[{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:18"",""start"":""00:10""}]},{""label"":""Reading"",""segments"":[{""end"":""00:30"",""start"":""00:17""}]}]",2,3,True
aea,loc4_script3_seq1_rec2,1284.409532325,1314.359533737,29.950001411999892,Texting and Reading,3,1,"[{""label"":""Reading"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]}]",1,3,False
aea,loc4_script3_seq1_rec2,1314.409535912,1320.459530237,6.049994325000171,Texting and Reading,3,1,"[{""label"":""Reading"",""segments"":[{""end"":""00:03"",""start"":""00:00""}]},{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:06"",""start"":""00:03""}]}]",2,3,False
aea,loc4_script3_seq2_rec2,1337.404666587,1367.35466675,29.950000162999913,Talk about the day,3,2,"[{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]}]",1,3,False
aea,loc4_script3_seq2_rec2,1367.404668925,1395.554668,28.149999075000096,Talk about the day,3,2,"[{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:29"",""start"":""00:00""}]},{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:29"",""start"":""00:23""}]}]",2,3,False
aea,loc4_script3_seq3_rec1,1417.404221375,1447.354221662,29.950000287000194,Cooking,3,3,"[{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:05"",""start"":""00:00""}]},{""label"":""Walking"",""segments"":[{""end"":""00:10"",""start"":""00:04""}]},{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:29"",""start"":""00:00""}]}]",3,3,False
aea,loc4_script3_seq3_rec1,1447.404223825,1477.35422125,29.949997424999992,Cooking,3,3,"[{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]},{""label"":""Searching for Objects"",""segments"":[{""end"":""00:20"",""start"":""00:11""}]},{""label"":""Food Preparation"",""segments"":[{""end"":""00:30"",""start"":""00:11""}]}]",3,3,False
aea,loc4_script3_seq3_rec1,1477.404217125,1507.35422175,29.95000462500002,Cooking,3,3,"[{""label"":""Food Preparation"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]},{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]}]",2,3,False
aea,loc4_script3_seq3_rec1,1507.404229825,1537.354220825,29.949991000000182,Cooking,3,3,"[{""label"":""Food Preparation"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]},{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]}]",2,3,False
aea,loc4_script3_seq3_rec1,1537.40422295,1567.354225875,29.950002925000035,Cooking,3,3,"[{""label"":""Food Preparation"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]},{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:30"",""start"":""00:04""}]}]",2,3,True
aea,loc4_script3_seq3_rec1,1567.404219,1597.354225412,29.950006411999993,Cooking,3,3,"[{""label"":""Food Preparation"",""segments"":[{""end"":""00:20"",""start"":""00:00""}]},{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:29"",""start"":""00:12""}]}]",2,3,True
aea,loc4_script3_seq3_rec1,1597.404227575,1627.354226075,29.949998499999992,Cooking,3,3,"[{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:21"",""start"":""00:00""}]}]",1,3,False
aea,loc4_script3_seq3_rec1,1627.404219625,1657.354224037,29.950004412,Cooking,3,3,"[{""label"":""Cooking / Heating Food"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]},{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:06"",""start"":""00:00""},{""end"":""00:30"",""start"":""00:11""}]}]",2,3,False
aea,loc4_script3_seq3_rec1,1657.40422245,1687.354240825,29.950018375000127,Cooking,3,3,"[{""label"":""Cooking / Heating Food"",""segments"":[{""end"":""00:29"",""start"":""00:00""}]},{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:29"",""start"":""00:00""}]}]",2,3,False
aea,loc4_script3_seq3_rec1,1687.404224375,1717.354226287,29.95000191200006,Cooking,3,3,"[{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]}]",1,3,False
aea,loc4_script3_seq3_rec1,1717.4042247,1747.354230162,29.950005462000036,Cooking,3,3,"[{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]}]",1,3,False
aea,loc4_script3_seq3_rec1,1747.404228625,1777.35422025,29.94999162499994,Cooking,3,3,"[{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]}]",1,3,False
aea,loc4_script3_seq3_rec1,1777.404222412,1807.3542122,29.94998978799981,Cooking,3,3,"[{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]}]",1,3,False
aea,loc4_script3_seq3_rec1,1807.40421695,1837.354232787,29.95001583699991,Cooking,3,3,"[{""label"":""Food Preparation"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]},{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]}]",2,3,False
aea,loc4_script3_seq3_rec1,1837.404222412,1867.354222875,29.950000462999924,Cooking,3,3,"[{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:21"",""start"":""00:00""}]},{""label"":""Searching for Objects"",""segments"":[{""end"":""00:20"",""start"":""00:15""}]}]",2,2,True
aea,loc4_script3_seq3_rec1,1867.4042215,1873.9042255,6.50000399999999,Cooking,3,3,"[{""label"":""Eating"",""segments"":[{""end"":""00:03"",""start"":""00:00""}]},{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:06"",""start"":""00:02""}]}]",2,3,False
aea,loc4_script3_seq4_rec1,1909.570786912,1939.520793162,29.950006250000115,Set the table and eat,3,4,"[{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:29"",""start"":""00:00""}]},{""label"":""Food Preparation"",""segments"":[{""end"":""00:30"",""start"":""00:05""}]},{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:03"",""start"":""00:00""}]}]",3,2,True
aea,loc4_script3_seq4_rec1,1939.570799787,1969.520793912,29.949994125000103,Set the table and eat,3,4,"[{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:29"",""start"":""00:00""}]},{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:12"",""start"":""00:06""}]}]",2,3,False
aea,loc4_script3_seq4_rec1,1969.57079225,1982.720790712,13.149998461999985,Set the table and eat,3,4,"[{""label"":""Eating"",""segments"":[{""end"":""00:05"",""start"":""00:00""}]},{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:14"",""start"":""00:00""}]},{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:14"",""start"":""00:10""}]}]",3,3,False
aea,loc4_script4_seq2_rec1,4791.351468875,4821.301465175,29.94999629999984,Perk up with coffee,4,2,"[{""label"":""Talking / Conversing"",""segments"":[{""end"":""00:17"",""start"":""00:02""}]},{""label"":""Walking"",""segments"":[{""end"":""00:14"",""start"":""00:03""}]}]",2,3,False
aea,loc4_script4_seq2_rec1,4821.351460837,4851.301469375,29.950008538000475,Perk up with coffee,4,2,"[{""label"":""Drink Preparation"",""segments"":[{""end"":""00:10"",""start"":""00:00""},{""end"":""00:30"",""start"":""00:24""}]}]",1,3,False
aea,loc4_script4_seq2_rec1,4851.3514678,4881.301465375,29.949997574999543,Perk up with coffee,4,2,"[{""label"":""Drink Preparation"",""segments"":[{""end"":""00:07"",""start"":""00:00""}]},{""label"":""Drinking"",""segments"":[{""end"":""00:23"",""start"":""00:18""}]}]",2,3,False
aea,loc4_script4_seq2_rec1,4881.3514715,4886.951468212,5.599996711999665,Perk up with coffee,4,2,"[{""label"":""Drinking"",""segments"":[{""end"":""00:05"",""start"":""00:00""}]}]",1,3,False
aea,loc4_script5_seq1_rec1,1408.35331655,1438.303320262,29.950003711999898,Get home,5,1,"[{""label"":""Walking"",""segments"":[{""end"":""00:19"",""start"":""00:08""}]}]",1,3,False
aea,loc4_script5_seq1_rec1,1438.353309962,1462.103324925,23.750014963000012,Get home,5,1,"[{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:24"",""start"":""00:18""}]}]",1,3,True
aea,loc4_script5_seq3_rec1,1477.4624213,1507.412425175,29.950003874999993,Straighten up,5,3,"[{""label"":""Making Bed"",""segments"":[{""end"":""00:11"",""start"":""00:01""}]},{""label"":""Doing Laundry"",""segments"":[{""end"":""00:30"",""start"":""00:14""}]}]",2,3,False
aea,loc4_script5_seq3_rec1,1507.462421675,1537.412424512,29.95000283699983,Straighten up,5,3,"[{""label"":""Cleaning / Tidying"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]}]",1,3,False
aea,loc4_script5_seq3_rec1,1537.462426675,1567.412426887,29.950000212000077,Straighten up,5,3,"[{""label"":""Cleaning / Tidying"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]}]",1,3,False
aea,loc4_script5_seq3_rec1,1567.462427225,1597.412416012,29.94998878699994,Straighten up,5,3,"[{""label"":""Cleaning / Tidying"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]}]",1,3,False
aea,loc4_script5_seq3_rec1,1597.462418175,1627.41242185,29.95000367500006,Straighten up,5,3,"[{""label"":""Cleaning / Tidying"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]}]",1,3,False
aea,loc4_script5_seq3_rec1,1627.462424012,1636.612421225,9.149997213000006,Straighten up,5,3,"[{""label"":""Cleaning / Tidying"",""segments"":[{""end"":""00:06"",""start"":""00:00""}]},{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:09"",""start"":""00:06""}]}]",2,3,False
aea,loc4_script5_seq7_rec1,1657.376316825,1687.326312862,29.94999603699989,Check the food provisions,5,7,"[{""label"":""Searching for Objects"",""segments"":[{""end"":""00:30"",""start"":""00:00""}]}]",1,2,True
aea,loc4_script5_seq7_rec1,1687.376318862,1717.3263189,29.95000003799987,Check the food provisions,5,7,"[{""label"":""Searching for Objects"",""segments"":[{""end"":""00:21"",""start"":""00:00""}]},{""label"":""Writing / Drawing"",""segments"":[{""end"":""00:30"",""start"":""00:23""}]}]",2,3,False
aea,loc4_script5_seq7_rec1,1717.376317362,1747.326317775,29.950000412999998,Check the food provisions,5,7,"[{""label"":""Searching for Objects"",""segments"":[{""end"":""00:09"",""start"":""00:02""}]},{""label"":""Writing / Drawing"",""segments"":[{""end"":""00:29"",""start"":""00:11""}]}]",2,3,True
aea,loc4_script5_seq7_rec1,1747.37631995,1770.87632295,23.500003000000106,Check the food provisions,5,7,"[{""label"":""Writing / Drawing"",""segments"":[{""end"":""00:15"",""start"":""00:00""}]},{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:24"",""start"":""00:18""}]}]",2,3,False
aea,loc5_script4_seq1_rec1,1384.355702325,1414.30570395,29.950001624999913,Waking up,4,1,"[{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:07"",""start"":""00:00""}]},{""label"":""Walking"",""segments"":[{""end"":""00:28"",""start"":""00:13""}]}]",2,3,False
aea,loc5_script4_seq1_rec1,1414.355743362,1444.305706487,29.94996312499984,Waking up,4,1,[],0,3,False
aea,loc5_script4_seq1_rec1,1444.355704912,1474.305696787,29.949991875000023,Waking up,4,1,[],0,3,False
aea,loc5_script4_seq1_rec1,1474.35569895,1504.30569895,29.950000000000045,Waking up,4,1,[],0,3,False
aea,loc5_script4_seq1_rec1,1504.355699737,1534.305701662,29.95000192500015,Waking up,4,1,"[{""label"":""Walking"",""segments"":[{""end"":""00:30"",""start"":""00:24""}]}]",1,3,True
aea,loc5_script4_seq1_rec1,1534.35570595,1553.555701537,19.199995587000103,Waking up,4,1,"[{""label"":""Walking"",""segments"":[{""end"":""00:15"",""start"":""00:00""}]},{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:20"",""start"":""00:15""}]}]",2,3,False
aea,loc5_script4_seq2_rec1,1571.35633625,1601.3063337,29.949997450000183,Perk up with coffee,4,2,"[{""label"":""Using Phone / Tablet"",""segments"":[{""end"":""00:05"",""start"":""00:00""}]},{""label"":""Walking"",""segments"":[{""end"":""00:29"",""start"":""00:14""}]}]",2,3,False
aea,loc5_script4_seq2_rec1,1601.35633745,1631.306339912,29.950002462000157,Perk up with coffee,4,2,"[{""label"":""Walking"",""segments"":[{""end"":""00:17"",""start"":""00:00""}]},{""label"":""Drink Preparation"",""segments"":[{""end"":""00:30"",""start"":""00:17""}]}]",2,3,False
